,parent_x,child_x,group_x,compare,parent_y,child_y,group_y
2231,semiconductor_device,gene_chip,709,semiconductor_devicegene_chip709,semiconductor_device,gene_chip,709.0
2232,semiconductor_device,light-emitting_diode,709,semiconductor_devicelight-emitting_diode709,semiconductor_device,light-emitting_diode,709.0
2233,semiconductor_device,field-effect_transistor,709,semiconductor_devicefield-effect_transistor709,semiconductor_device,field-effect_transistor,709.0
2234,semiconductor_device,diode,709,semiconductor_devicediode709,semiconductor_device,diode,709.0
2235,semiconductor_device,memory_chip,709,semiconductor_devicememory_chip709,semiconductor_device,memory_chip,709.0
2236,semiconductor_device,p-type_semiconductor,709,semiconductor_devicep-type_semiconductor709,semiconductor_device,p-type_semiconductor,709.0
2237,transistor,p-n-p_transistor,709,transistorp-n-p_transistor709,transistor,p-n-p_transistor,709.0
2238,transistor,field-effect_transistor,709,transistorfield-effect_transistor709,transistor,field-effect_transistor,709.0
2239,chip,read-only_memory_chip,709,chipread-only_memory_chip709,,,
2240,chip,microprocessor,709,chipmicroprocessor709,,,
2241,chip,biochip,709,chipbiochip709,chip,biochip,709.0
2242,chip,gene_chip,709,chipgene_chip709,chip,gene_chip,709.0
2243,chip,memory_chip,709,chipmemory_chip709,,,
2244,diode,organic_light-emitting_diode,709,diodeorganic_light-emitting_diode709,,,
2245,diode,light-emitting_diode,709,diodelight-emitting_diode709,,,
2246,light-emitting_diode,organic_light-emitting_diode,709,light-emitting_diodeorganic_light-emitting_diode709,,,
2247,memory_chip,read-only_memory_chip,709,memory_chipread-only_memory_chip709,,,
2248,neckwear,neckcloth,710,neckwearneckcloth710,neckwear,neckcloth,710.0
2249,neckwear,string_tie,710,neckwearstring_tie710,neckwear,string_tie,710.0
2250,neckwear,black_tie,710,neckwearblack_tie710,neckwear,black_tie,710.0
2251,neckwear,bow_tie,710,neckwearbow_tie710,neckwear,bow_tie,710.0
2252,neckwear,ascot,710,neckwearascot710,neckwear,ascot,710.0
2253,neckwear,necktie,710,neckwearnecktie710,neckwear,necktie,710.0
2254,neckwear,Windsor_tie,710,neckwearWindsor_tie710,neckwear,Windsor_tie,710.0
2255,neckwear,white_tie,710,neckwearwhite_tie710,neckwear,white_tie,710.0
2256,neckwear,cravat,710,neckwearcravat710,neckwear,cravat,710.0
2257,neckwear,old_school_tie,710,neckwearold_school_tie710,neckwear,old_school_tie,710.0
2258,neckwear,four-in-hand,710,neckwearfour-in-hand710,neckwear,four-in-hand,710.0
2259,neckwear,bolo_tie,710,neckwearbolo_tie710,neckwear,bolo_tie,710.0
2260,cravat,neckcloth,710,cravatneckcloth710,,,
2261,cravat,ascot,710,cravatascot710,,,
2262,necktie,string_tie,710,necktiestring_tie710,,,
2263,necktie,black_tie,710,necktieblack_tie710,necktie,black_tie,710.0
2264,necktie,bow_tie,710,necktiebow_tie710,,,
2265,necktie,Windsor_tie,710,necktieWindsor_tie710,necktie,Windsor_tie,710.0
2266,necktie,white_tie,710,necktiewhite_tie710,necktie,white_tie,710.0
2267,necktie,old_school_tie,710,necktieold_school_tie710,necktie,old_school_tie,710.0
2268,necktie,four-in-hand,710,necktiefour-in-hand710,,,
2269,necktie,bolo_tie,710,necktiebolo_tie710,,,
2270,bow_tie,black_tie,710,bow_tieblack_tie710,,,
2271,bow_tie,white_tie,710,bow_tiewhite_tie710,,,
2272,timepiece,grandfather_clock,711,timepiecegrandfather_clock711,,,
2273,timepiece,wall_clock,711,timepiecewall_clock711,,,
2274,timepiece,turret_clock,711,timepieceturret_clock711,,,
2275,timepiece,pocket_watch,711,timepiecepocket_watch711,timepiece,pocket_watch,711.0
2276,timepiece,pendulum_clock,711,timepiecependulum_clock711,,,
2277,timepiece,analog_clock,711,timepieceanalog_clock711,,,
2278,timepiece,watch,711,timepiecewatch711,timepiece,watch,711.0
2279,timepiece,atomic_clock,711,timepieceatomic_clock711,,,
2280,timepiece,chronograph,711,timepiecechronograph711,,,
2281,timepiece,sandglass,711,timepiecesandglass711,timepiece,sandglass,711.0
2282,timepiece,caesium_clock,711,timepiececaesium_clock711,,,
2283,timepiece,analog_watch,711,timepieceanalog_watch711,timepiece,analog_watch,711.0
2284,timepiece,Big_Ben,711,timepieceBig_Ben711,timepiece,Big_Ben,711.0
2285,timepiece,system_clock,711,timepiecesystem_clock711,,,
2286,timepiece,pendulum_watch,711,timepiecependulum_watch711,timepiece,pendulum_watch,711.0
2287,timepiece,alarm_clock,711,timepiecealarm_clock711,,,
2288,timepiece,digital_watch,711,timepiecedigital_watch711,timepiece,digital_watch,711.0
2289,timepiece,egg_timer,711,timepieceegg_timer711,timepiece,egg_timer,711.0
2290,timepiece,sundial,711,timepiecesundial711,timepiece,sundial,711.0
2291,timepiece,time_clock,711,timepiecetime_clock711,,,
2292,timepiece,cuckoo_clock,711,timepiececuckoo_clock711,,,
2293,timepiece,hourglass,711,timepiecehourglass711,timepiece,hourglass,711.0
2294,timepiece,chronometer,711,timepiecechronometer711,,,
2295,timepiece,water_clock,711,timepiecewater_clock711,,,
2296,timepiece,digital_clock,711,timepiecedigital_clock711,,,
2297,timepiece,ammonia_clock,711,timepieceammonia_clock711,,,
2298,timepiece,stem-winder,711,timepiecestem-winder711,timepiece,stem-winder,711.0
2299,timepiece,clock,711,timepiececlock711,,,
2300,timepiece,timer,711,timepiecetimer711,timepiece,timer,711.0
2301,timepiece,electric_clock,711,timepieceelectric_clock711,,,
2302,timepiece,parking_meter,711,timepieceparking_meter711,timepiece,parking_meter,711.0
2303,timepiece,hunter,711,timepiecehunter711,timepiece,hunter,711.0
2304,timepiece,stopwatch,711,timepiecestopwatch711,timepiece,stopwatch,711.0
2305,timepiece,wristwatch,711,timepiecewristwatch711,timepiece,wristwatch,711.0
2306,clock,grandfather_clock,711,clockgrandfather_clock711,clock,grandfather_clock,711.0
2307,clock,wall_clock,711,clockwall_clock711,clock,wall_clock,711.0
2308,clock,turret_clock,711,clockturret_clock711,clock,turret_clock,711.0
2309,clock,pendulum_clock,711,clockpendulum_clock711,clock,pendulum_clock,711.0
2310,clock,analog_clock,711,clockanalog_clock711,clock,analog_clock,711.0
2311,clock,Big_Ben,711,clockBig_Ben711,clock,Big_Ben,711.0
2312,clock,system_clock,711,clocksystem_clock711,clock,system_clock,711.0
2313,clock,alarm_clock,711,clockalarm_clock711,clock,alarm_clock,711.0
2314,clock,time_clock,711,clocktime_clock711,clock,time_clock,711.0
2315,clock,cuckoo_clock,711,clockcuckoo_clock711,clock,cuckoo_clock,711.0
2316,clock,chronometer,711,clockchronometer711,clock,chronometer,711.0
2317,clock,water_clock,711,clockwater_clock711,clock,water_clock,711.0
2318,clock,digital_clock,711,clockdigital_clock711,clock,digital_clock,711.0
2319,clock,electric_clock,711,clockelectric_clock711,clock,electric_clock,711.0
2320,pendulum_clock,grandfather_clock,711,pendulum_clockgrandfather_clock711,,,
2321,watch,pocket_watch,711,watchpocket_watch711,watch,pocket_watch,711.0
2322,watch,analog_watch,711,watchanalog_watch711,watch,analog_watch,711.0
2323,watch,pendulum_watch,711,watchpendulum_watch711,watch,pendulum_watch,711.0
2324,watch,digital_watch,711,watchdigital_watch711,watch,digital_watch,711.0
2325,watch,stem-winder,711,watchstem-winder711,watch,stem-winder,711.0
2326,watch,hunter,711,watchhunter711,,,
2327,watch,wristwatch,711,watchwristwatch711,watch,wristwatch,711.0
2328,atomic_clock,caesium_clock,711,atomic_clockcaesium_clock711,,,
2329,atomic_clock,ammonia_clock,711,atomic_clockammonia_clock711,,,
2330,timer,chronograph,711,timerchronograph711,,,
2331,timer,parking_meter,711,timerparking_meter711,,,
2332,timer,stopwatch,711,timerstopwatch711,,,
2333,sandglass,egg_timer,711,sandglassegg_timer711,,,
2334,sandglass,hourglass,711,sandglasshourglass711,,,
2335,writ,summons,712,writsummons712,writ,summons,712.0
2336,writ,certiorari,712,writcertiorari712,,,
2337,writ,assize,712,writassize712,,,
2338,writ,subpoena_duces_tecum,712,writsubpoena_duces_tecum712,writ,subpoena_duces_tecum,712.0
2339,writ,pickup,712,writpickup712,,,
2340,writ,parking_ticket,712,writparking_ticket712,,,
2341,writ,writ_of_right,712,writwrit_of_right712,writ,writ_of_right,712.0
2342,writ,habeas_corpus,712,writhabeas_corpus712,,,
2343,writ,venire_facias,712,writvenire_facias712,,,
2344,writ,warrant,712,writwarrant712,,,
2345,writ,execution,712,writexecution712,,,
2346,writ,mandamus,712,writmandamus712,writ,mandamus,712.0
2347,writ,writ_of_error,712,writwrit_of_error712,writ,writ_of_error,712.0
2348,writ,death_warrant,712,writdeath_warrant712,,,
2349,writ,divestiture,712,writdivestiture712,,,
2350,writ,interdict,712,writinterdict712,,,
2351,writ,writ_of_prohibition,712,writwrit_of_prohibition712,writ,writ_of_prohibition,712.0
2352,writ,subpoena,712,writsubpoena712,writ,subpoena,712.0
2353,writ,court_order,712,writcourt_order712,writ,court_order,712.0
2354,writ,scire_facias,712,writscire_facias712,,,
2355,writ,cachet,712,writcachet712,,,
2356,writ,bench_warrant,712,writbench_warrant712,,,
2357,writ,speeding_ticket,712,writspeeding_ticket712,,,
2358,writ,search_warrant,712,writsearch_warrant712,,,
2359,writ,writ_of_detinue,712,writwrit_of_detinue712,writ,writ_of_detinue,712.0
2360,writ,pardon,712,writpardon712,,,
2361,writ,attachment,712,writattachment712,,,
2362,writ,sequestration,712,writsequestration712,writ,sequestration,712.0
2363,writ,gag_order,712,writgag_order712,,,
2364,writ,citation,712,writcitation712,,,
2365,writ,reprieve,712,writreprieve712,,,
2366,writ,fieri_facias,712,writfieri_facias712,,,
2367,writ,ticket,712,writticket712,,,
2368,writ,commutation,712,writcommutation712,,,
2369,writ,monition,712,writmonition712,,,
2370,writ,writ_of_election,712,writwrit_of_election712,writ,writ_of_election,712.0
2371,writ,garnishment,712,writgarnishment712,,,
2372,summons,parking_ticket,712,summonsparking_ticket712,,,
2373,summons,speeding_ticket,712,summonsspeeding_ticket712,,,
2374,summons,citation,712,summonscitation712,,,
2375,summons,ticket,712,summonsticket712,,,
2376,summons,monition,712,summonsmonition712,,,
2377,warrant,pickup,712,warrantpickup712,,,
2378,warrant,death_warrant,712,warrantdeath_warrant712,warrant,death_warrant,712.0
2379,warrant,cachet,712,warrantcachet712,,,
2380,warrant,bench_warrant,712,warrantbench_warrant712,warrant,bench_warrant,712.0
2381,warrant,search_warrant,712,warrantsearch_warrant712,warrant,search_warrant,712.0
2382,warrant,pardon,712,warrantpardon712,,,
2383,warrant,reprieve,712,warrantreprieve712,,,
2384,warrant,commutation,712,warrantcommutation712,,,
2385,bench_warrant,pickup,712,bench_warrantpickup712,,,
2386,ticket,parking_ticket,712,ticketparking_ticket712,ticket,parking_ticket,712.0
2387,ticket,speeding_ticket,712,ticketspeeding_ticket712,ticket,speeding_ticket,712.0
2388,court_order,execution,712,court_orderexecution712,,,
2389,court_order,divestiture,712,court_orderdivestiture712,,,
2390,court_order,interdict,712,court_orderinterdict712,,,
2391,court_order,gag_order,712,court_ordergag_order712,,,
2392,court_order,garnishment,712,court_ordergarnishment712,,,
2393,aerosol,gun_smoke,713,aerosolgun_smoke713,,,
2394,aerosol,pea_soup,713,aerosolpea_soup713,,,
2395,aerosol,mist,713,aerosolmist713,,,
2396,aerosol,fog,713,aerosolfog713,,,
2397,aerosol,smoke,713,aerosolsmoke713,,,
2398,aerosol,fogbank,713,aerosolfogbank713,,,
2399,aerosol,ice_fog,713,aerosolice_fog713,,,
2400,aerosol,smother,713,aerosolsmother713,,,
2401,aerosol,haze,713,aerosolhaze713,,,
2402,cloud,gun_smoke,713,cloudgun_smoke713,,,
2403,cloud,dust_cloud,713,clouddust_cloud713,cloud,dust_cloud,713.0
2404,cloud,pea_soup,713,cloudpea_soup713,,,
2405,cloud,cosmic_dust,713,cloudcosmic_dust713,cloud,cosmic_dust,713.0
2406,cloud,mist,713,cloudmist713,,,
2407,cloud,diffuse_nebula,713,clouddiffuse_nebula713,cloud,diffuse_nebula,713.0
2408,cloud,coma,713,cloudcoma713,,,
2409,cloud,aerosol,713,cloudaerosol713,,,
2410,cloud,fog,713,cloudfog713,,,
2411,cloud,mushroom,713,cloudmushroom713,,,
2412,cloud,smoke,713,cloudsmoke713,,,
2413,cloud,fogbank,713,cloudfogbank713,,,
2414,cloud,planetary_nebula,713,cloudplanetary_nebula713,cloud,planetary_nebula,713.0
2415,cloud,ice_fog,713,cloudice_fog713,,,
2416,cloud,Orion,713,cloudOrion713,,,
2417,cloud,nebula,713,cloudnebula713,cloud,nebula,713.0
2418,cloud,smother,713,cloudsmother713,,,
2419,cloud,haze,713,cloudhaze713,,,
2420,smoke,gun_smoke,713,smokegun_smoke713,smoke,gun_smoke,713.0
2421,smoke,smother,713,smokesmother713,smoke,smother,713.0
2422,fog,pea_soup,713,fogpea_soup713,,,
2423,fog,mist,713,fogmist713,,,
2424,fog,fogbank,713,fogfogbank713,fog,fogbank,713.0
2425,fog,ice_fog,713,fogice_fog713,fog,ice_fog,713.0
2426,nebula,diffuse_nebula,713,nebuladiffuse_nebula713,nebula,diffuse_nebula,713.0
2427,nebula,planetary_nebula,713,nebulaplanetary_nebula713,nebula,planetary_nebula,713.0
2428,nebula,Orion,713,nebulaOrion713,,,
2429,diffuse_nebula,Orion,713,diffuse_nebulaOrion713,,,
2430,goal,end-all,714,goalend-all714,,,
2431,goal,aim,714,goalaim714,,,
2432,goal,no-goal,714,goalno-goal714,,,
2433,goal,destination,714,goaldestination714,,,
2434,goal,cross-purpose,714,goalcross-purpose714,,,
2435,goal,mind,714,goalmind714,,,
2436,goal,intention,714,goalintention714,,,
2437,goal,view,714,goalview714,,,
2438,goal,thing,714,goalthing714,,,
2439,goal,sake,714,goalsake714,,,
2440,goal,purpose,714,goalpurpose714,,,
2441,goal,bourn,714,goalbourn714,,,
2442,goal,business,714,goalbusiness714,,,
2443,goal,will,714,goalwill714,,,
2444,goal,occasions,714,goaloccasions714,,,
2445,goal,grail,714,goalgrail714,,,
2446,goal,final_cause,714,goalfinal_cause714,,,
2447,goal,point,714,goalpoint714,,,
2448,aim,thing,714,aimthing714,,,
2449,aim,business,714,aimbusiness714,,,
2450,aim,occasions,714,aimoccasions714,,,
2451,aim,grail,714,aimgrail714,,,
2452,aim,point,714,aimpoint714,,,
2453,purpose,cross-purpose,714,purposecross-purpose714,,,
2454,purpose,mind,714,purposemind714,,,
2455,purpose,view,714,purposeview714,,,
2456,purpose,sake,714,purposesake714,,,
2457,purpose,will,714,purposewill714,,,
2458,purpose,final_cause,714,purposefinal_cause714,,,
2459,business,occasions,714,businessoccasions714,,,
2460,blind,frontal,715,blindfrontal715,,,
2461,blind,deadlight,715,blinddeadlight715,blind,deadlight,715.0
2462,blind,Venetian_blind,715,blindVenetian_blind715,blind,Venetian_blind,715.0
2463,blind,drop_curtain,715,blinddrop_curtain715,,,
2464,blind,shower_curtain,715,blindshower_curtain715,,,
2465,blind,portiere,715,blindportiere715,,,
2466,blind,safety_curtain,715,blindsafety_curtain715,,,
2467,blind,jalousie,715,blindjalousie715,blind,jalousie,715.0
2468,blind,shutter,715,blindshutter715,blind,shutter,715.0
2469,blind,festoon,715,blindfestoon715,,,
2470,blind,window_blind,715,blindwindow_blind715,blind,window_blind,715.0
2471,blind,window_shade,715,blindwindow_shade715,blind,window_shade,715.0
2472,blind,theater_curtain,715,blindtheater_curtain715,,,
2473,blind,curtain,715,blindcurtain715,,,
2474,blind,roller_blind,715,blindroller_blind715,blind,roller_blind,715.0
2475,blind,winker,715,blindwinker715,blind,winker,715.0
2476,curtain,frontal,715,curtainfrontal715,curtain,frontal,715.0
2477,curtain,drop_curtain,715,curtaindrop_curtain715,curtain,drop_curtain,715.0
2478,curtain,shower_curtain,715,curtainshower_curtain715,curtain,shower_curtain,715.0
2479,curtain,portiere,715,curtainportiere715,curtain,portiere,715.0
2480,curtain,safety_curtain,715,curtainsafety_curtain715,curtain,safety_curtain,715.0
2481,curtain,festoon,715,curtainfestoon715,curtain,festoon,715.0
2482,curtain,theater_curtain,715,curtaintheater_curtain715,curtain,theater_curtain,715.0
2483,shutter,deadlight,715,shutterdeadlight715,,,
2484,shutter,jalousie,715,shutterjalousie715,,,
2485,window_blind,Venetian_blind,715,window_blindVenetian_blind715,,,
2486,window_blind,window_shade,715,window_blindwindow_shade715,window_blind,window_shade,715.0
2487,window_blind,roller_blind,715,window_blindroller_blind715,,,
2488,theater_curtain,safety_curtain,715,theater_curtainsafety_curtain715,,,
2489,window_shade,roller_blind,715,window_shaderoller_blind715,,,
2490,factor,parameter,716,factorparameter716,,,
2491,factor,wild_card,716,factorwild_card716,factor,wild_card,716.0
2492,factor,growth_hormone-releasing_factor,716,factorgrowth_hormone-releasing_factor716,factor,growth_hormone-releasing_factor,716.0
2493,factor,intrinsic_factor,716,factorintrinsic_factor716,factor,intrinsic_factor,716.0
2494,factor,fundamental,716,factorfundamental716,,,
2495,factor,unknown_quantity,716,factorunknown_quantity716,,,
2496,factor,releasing_factor,716,factorreleasing_factor716,factor,releasing_factor,716.0
2497,cause,parameter,716,causeparameter716,cause,parameter,716.0
2498,cause,etiology,716,causeetiology716,cause,etiology,716.0
2499,cause,wild_card,716,causewild_card716,cause,wild_card,716.0
2500,cause,growth_hormone-releasing_factor,716,causegrowth_hormone-releasing_factor716,cause,growth_hormone-releasing_factor,716.0
2501,cause,factor,716,causefactor716,cause,factor,716.0
2502,cause,intrinsic_factor,716,causeintrinsic_factor716,cause,intrinsic_factor,716.0
2503,cause,fundamental,716,causefundamental716,cause,fundamental,716.0
2504,cause,producer,716,causeproducer716,cause,producer,716.0
2505,cause,insertional_mutagenesis,716,causeinsertional_mutagenesis716,cause,insertional_mutagenesis,716.0
2506,cause,unknown_quantity,716,causeunknown_quantity716,cause,unknown_quantity,716.0
2507,cause,mutagenesis,716,causemutagenesis716,cause,mutagenesis,716.0
2508,cause,antecedent,716,causeantecedent716,cause,antecedent,716.0
2509,cause,releasing_factor,716,causereleasing_factor716,cause,releasing_factor,716.0
2510,releasing_factor,growth_hormone-releasing_factor,716,releasing_factorgrowth_hormone-releasing_factor716,releasing_factor,growth_hormone-releasing_factor,716.0
2511,mutagenesis,insertional_mutagenesis,716,mutagenesisinsertional_mutagenesis716,mutagenesis,insertional_mutagenesis,716.0
2512,law,Verner's_law,717,lawVerner's_law717,law,Verner's_law,717.0
2513,law,parity,717,lawparity717,law,parity,717.0
2514,law,fundamentals,717,lawfundamentals717,law,fundamentals,717.0
2515,law,dictate,717,lawdictate717,law,dictate,717.0
2516,law,pleasure_principle,717,lawpleasure_principle717,law,pleasure_principle,717.0
2517,law,sound_law,717,lawsound_law717,law,sound_law,717.0
2518,law,reality_principle,717,lawreality_principle717,law,reality_principle,717.0
2519,law,conservation_of_energy,717,lawconservation_of_energy717,law,conservation_of_energy,717.0
2520,law,Tao,717,lawTao717,law,Tao,717.0
2521,law,insurrectionism,717,lawinsurrectionism717,law,insurrectionism,717.0
2522,law,Grimm's_law,717,lawGrimm's_law717,law,Grimm's_law,717.0
2523,law,conservation_of_mass,717,lawconservation_of_mass717,law,conservation_of_mass,717.0
2524,law,logic,717,lawlogic717,law,logic,717.0
2525,law,conservation_of_charge,717,lawconservation_of_charge717,law,conservation_of_charge,717.0
